matched_set_id,seed,base_game_index,strategy,reference_label_condition,comparison_label_condition,reference_game_id,comparison_game_id,reference_winner,comparison_winner,outcome_agreement,physical_first_target_matches_reference,physical_check_sequence_matches_reference_until_divergence,physical_final_alive_set_matches,first_divergence_round,first_divergence_phase,first_divergence_event_type
physical_clockwise_seed_45_base_405,45,405,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_405_normal,physical_clockwise_seed_45_base_405_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_406,45,406,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_406_normal,physical_clockwise_seed_45_base_406_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_406,45,406,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_406_normal,physical_clockwise_seed_45_base_406_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_407,45,407,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_407_normal,physical_clockwise_seed_45_base_407_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_407,45,407,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_407_normal,physical_clockwise_seed_45_base_407_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_408,45,408,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_408_normal,physical_clockwise_seed_45_base_408_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_408,45,408,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_408_normal,physical_clockwise_seed_45_base_408_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_409,45,409,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_409_normal,physical_clockwise_seed_45_base_409_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_409,45,409,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_409_normal,physical_clockwise_seed_45_base_409_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_41,45,41,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_41_normal,physical_clockwise_seed_45_base_41_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_41,45,41,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_41_normal,physical_clockwise_seed_45_base_41_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_410,45,410,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_410_normal,physical_clockwise_seed_45_base_410_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_410,45,410,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_410_normal,physical_clockwise_seed_45_base_410_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_411,45,411,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_411_normal,physical_clockwise_seed_45_base_411_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_411,45,411,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_411_normal,physical_clockwise_seed_45_base_411_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_412,45,412,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_412_normal,physical_clockwise_seed_45_base_412_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_412,45,412,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_412_normal,physical_clockwise_seed_45_base_412_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_413,45,413,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_413_normal,physical_clockwise_seed_45_base_413_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_413,45,413,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_413_normal,physical_clockwise_seed_45_base_413_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_414,45,414,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_414_normal,physical_clockwise_seed_45_base_414_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_414,45,414,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_414_normal,physical_clockwise_seed_45_base_414_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_415,45,415,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_415_normal,physical_clockwise_seed_45_base_415_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_415,45,415,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_415_normal,physical_clockwise_seed_45_base_415_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_416,45,416,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_416_normal,physical_clockwise_seed_45_base_416_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_416,45,416,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_416_normal,physical_clockwise_seed_45_base_416_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_417,45,417,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_417_normal,physical_clockwise_seed_45_base_417_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_417,45,417,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_417_normal,physical_clockwise_seed_45_base_417_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_418,45,418,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_418_normal,physical_clockwise_seed_45_base_418_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_418,45,418,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_418_normal,physical_clockwise_seed_45_base_418_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_419,45,419,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_419_normal,physical_clockwise_seed_45_base_419_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_419,45,419,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_419_normal,physical_clockwise_seed_45_base_419_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_42,45,42,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_42_normal,physical_clockwise_seed_45_base_42_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_42,45,42,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_42_normal,physical_clockwise_seed_45_base_42_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_420,45,420,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_420_normal,physical_clockwise_seed_45_base_420_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_420,45,420,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_420_normal,physical_clockwise_seed_45_base_420_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_421,45,421,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_421_normal,physical_clockwise_seed_45_base_421_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_421,45,421,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_421_normal,physical_clockwise_seed_45_base_421_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_422,45,422,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_422_normal,physical_clockwise_seed_45_base_422_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_422,45,422,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_422_normal,physical_clockwise_seed_45_base_422_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_423,45,423,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_423_normal,physical_clockwise_seed_45_base_423_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_423,45,423,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_423_normal,physical_clockwise_seed_45_base_423_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_424,45,424,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_424_normal,physical_clockwise_seed_45_base_424_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_424,45,424,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_424_normal,physical_clockwise_seed_45_base_424_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_425,45,425,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_425_normal,physical_clockwise_seed_45_base_425_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_425,45,425,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_425_normal,physical_clockwise_seed_45_base_425_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_426,45,426,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_426_normal,physical_clockwise_seed_45_base_426_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_426,45,426,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_426_normal,physical_clockwise_seed_45_base_426_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_427,45,427,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_427_normal,physical_clockwise_seed_45_base_427_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_427,45,427,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_427_normal,physical_clockwise_seed_45_base_427_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_428,45,428,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_428_normal,physical_clockwise_seed_45_base_428_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_428,45,428,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_428_normal,physical_clockwise_seed_45_base_428_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_429,45,429,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_429_normal,physical_clockwise_seed_45_base_429_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_429,45,429,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_429_normal,physical_clockwise_seed_45_base_429_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_43,45,43,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_43_normal,physical_clockwise_seed_45_base_43_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_43,45,43,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_43_normal,physical_clockwise_seed_45_base_43_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_430,45,430,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_430_normal,physical_clockwise_seed_45_base_430_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_430,45,430,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_430_normal,physical_clockwise_seed_45_base_430_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_431,45,431,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_431_normal,physical_clockwise_seed_45_base_431_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_431,45,431,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_431_normal,physical_clockwise_seed_45_base_431_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_432,45,432,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_432_normal,physical_clockwise_seed_45_base_432_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_432,45,432,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_432_normal,physical_clockwise_seed_45_base_432_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_433,45,433,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_433_normal,physical_clockwise_seed_45_base_433_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_433,45,433,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_433_normal,physical_clockwise_seed_45_base_433_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_434,45,434,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_434_normal,physical_clockwise_seed_45_base_434_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_434,45,434,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_434_normal,physical_clockwise_seed_45_base_434_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_435,45,435,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_435_normal,physical_clockwise_seed_45_base_435_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_435,45,435,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_435_normal,physical_clockwise_seed_45_base_435_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_436,45,436,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_436_normal,physical_clockwise_seed_45_base_436_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_436,45,436,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_436_normal,physical_clockwise_seed_45_base_436_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_437,45,437,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_437_normal,physical_clockwise_seed_45_base_437_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_437,45,437,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_437_normal,physical_clockwise_seed_45_base_437_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_438,45,438,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_438_normal,physical_clockwise_seed_45_base_438_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_438,45,438,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_438_normal,physical_clockwise_seed_45_base_438_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_439,45,439,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_439_normal,physical_clockwise_seed_45_base_439_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_439,45,439,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_439_normal,physical_clockwise_seed_45_base_439_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_44,45,44,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_44_normal,physical_clockwise_seed_45_base_44_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_44,45,44,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_44_normal,physical_clockwise_seed_45_base_44_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_440,45,440,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_440_normal,physical_clockwise_seed_45_base_440_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_440,45,440,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_440_normal,physical_clockwise_seed_45_base_440_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_441,45,441,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_441_normal,physical_clockwise_seed_45_base_441_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_441,45,441,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_441_normal,physical_clockwise_seed_45_base_441_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_442,45,442,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_442_normal,physical_clockwise_seed_45_base_442_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_442,45,442,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_442_normal,physical_clockwise_seed_45_base_442_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_443,45,443,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_443_normal,physical_clockwise_seed_45_base_443_mirrored,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_443,45,443,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_443_normal,physical_clockwise_seed_45_base_443_rotated,wolf,wolf,1,1,1,1,,none,none
physical_clockwise_seed_45_base_444,45,444,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_444_normal,physical_clockwise_seed_45_base_444_mirrored,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_444,45,444,physical_clockwise,normal,rotated,physical_clockwise_seed_45_base_444_normal,physical_clockwise_seed_45_base_444_rotated,village,village,1,1,1,1,,none,none
physical_clockwise_seed_45_base_445,45,445,physical_clockwise,normal,mirrored,physical_clockwise_seed_45_base_445_normal,physical_clockwise_seed_45_base_445_mirrored,village,village,1,1,1,1,,none,none
